ability	source_sheet	trial	subject	value
Low ability	Ptrust_1	20	10	0.8753768833333333
Low ability	Ptrust_1	20	11	0.9191896468888888
Low ability	Ptrust_1	20	12	0.822837174888889
Low ability	Ptrust_1	20	13	0.7808278871111111
Low ability	Ptrust_1	20	14	0.9135918017777778
Low ability	Ptrust_1	20	15	0.8271780804444444
Low ability	Ptrust_1	20	16	0.8290010668888889
Low ability	Ptrust_1	20	17	0.7289025026666667
Low ability	Ptrust_1	20	18	0.7385605633333333
Low ability	Ptrust_1	20	19	0.7477229373333333
Low ability	Ptrust_1	20	20	0.7136580877777777
Low ability	Ptrust_1	20	21	0.7435430871111111
Low ability	Ptrust_1	20	22	0.7200628139999999
Low ability	Ptrust_1	20	23	0.7619711684444445
Low ability	Ptrust_1	20	24	0.7111433024444443
Low ability	Ptrust_1	20	25	0.8074918131111111
Low ability	Ptrust_1	20	26	0.7240656735555556
Low ability	Ptrust_1	20	27	0.7298162022222222
Low ability	Ptrust_1	20	29	0.7944979131851849
Low ability	Ptrust_1	21	1	0.8447389688888888
Low ability	Ptrust_1	21	2	0.8507254311111111
Low ability	Ptrust_1	21	3	0.7785548486666666
Low ability	Ptrust_1	21	4	0.7181533744444445
Low ability	Ptrust_1	21	5	0.7727468637777776
Low ability	Ptrust_1	21	6	0.8378273393333333
Low ability	Ptrust_1	21	7	0.7456338326666668
Low ability	Ptrust_1	21	8	0.8900235875555556
Low ability	Ptrust_1	21	9	0.8273260720000001
Low ability	Ptrust_1	21	10	0.8426813400000001
Low ability	Ptrust_1	21	11	0.9200941364444444
Low ability	Ptrust_1	21	12	0.8059331926666667
Low ability	Ptrust_1	21	13	0.7761653864444445
Low ability	Ptrust_1	21	14	0.9067367017777778
Low ability	Ptrust_1	21	15	0.8037988053333334
Low ability	Ptrust_1	21	16	0.8047374233333334
Low ability	Ptrust_1	21	17	0.6977424717777777
Low ability	Ptrust_1	21	18	0.7165281286666666
Low ability	Ptrust_1	21	19	0.7224297355555556
Low ability	Ptrust_1	21	20	0.6803445806666666
Low ability	Ptrust_1	21	21	0.7191728944444445
Low ability	Ptrust_1	21	22	0.6953817791111111
Low ability	Ptrust_1	21	23	0.733029374
Low ability	Ptrust_1	21	24	0.6943649468888888
Low ability	Ptrust_1	21	25	0.7914961017777777
Low ability	Ptrust_1	21	26	0.7029109524444445
Low ability	Ptrust_1	21	27	0.6963663488888888
Low ability	Ptrust_1	21	29	0.7768757266172841
Low ability	Ptrust_1	22	1	0.8439008546666665
Low ability	Ptrust_1	22	2	0.8463915013333335
Low ability	Ptrust_1	22	3	0.7631360862222222
Low ability	Ptrust_1	22	4	0.7344155073333334
Low ability	Ptrust_1	22	5	0.7453313257777777
Low ability	Ptrust_1	22	6	0.8383105755555555
Low ability	Ptrust_1	22	7	0.7253813735555555
Low ability	Ptrust_1	22	8	0.8783519444444444
Low ability	Ptrust_1	22	9	0.8250530884444446
Low ability	Ptrust_1	22	10	0.8655381926666667
Low ability	Ptrust_1	22	11	0.9190995068888889
Low ability	Ptrust_1	22	12	0.8002277935555556
Low ability	Ptrust_1	22	13	0.7695684513333333
Low ability	Ptrust_1	22	14	0.9047287122222222
Low ability	Ptrust_1	22	15	0.8076063977777778
Low ability	Ptrust_1	22	16	0.8065454811111111
Low ability	Ptrust_1	22	17	0.6885735931111111
Low ability	Ptrust_1	22	18	0.7047378457777778
Low ability	Ptrust_1	22	19	0.7120989437777778
Low ability	Ptrust_1	22	20	0.6770309737777778
Low ability	Ptrust_1	22	21	0.732776965777778
Low ability	Ptrust_1	22	22	0.7094612539999999
Low ability	Ptrust_1	22	23	0.723256683111111
Low ability	Ptrust_1	22	24	0.685511356888889
Low ability	Ptrust_1	22	25	0.7832216675555556
Low ability	Ptrust_1	22	26	0.6865136113333333
Low ability	Ptrust_1	22	27	0.6645980213333335
Low ability	Ptrust_1	22	29	0.7719025077530864
Low ability	Ptrust_1	23	1	0.854097668
Low ability	Ptrust_1	23	2	0.8470914953333334
Low ability	Ptrust_1	23	3	0.7685614877777778
Low ability	Ptrust_1	23	4	0.7271229826666668
Low ability	Ptrust_1	23	5	0.7551581306666666
Low ability	Ptrust_1	23	6	0.8478061642222223
Low ability	Ptrust_1	23	7	0.7254448215555556
Low ability	Ptrust_1	23	8	0.8893805362222222
Low ability	Ptrust_1	23	9	0.8244761284444445
Low ability	Ptrust_1	23	10	0.8781170704444445
Low ability	Ptrust_1	23	11	0.92603045
Low ability	Ptrust_1	23	12	0.8056299768888889
Low ability	Ptrust_1	23	13	0.771152312
Low ability	Ptrust_1	23	14	0.9069523504444446
Low ability	Ptrust_1	23	15	0.8013224355555555
Low ability	Ptrust_1	23	16	0.8200985008888889
Low ability	Ptrust_1	23	17	0.6967996319999998
Low ability	Ptrust_1	23	18	0.7120850417777778
Low ability	Ptrust_1	23	19	0.7338101544444445
Low ability	Ptrust_1	23	20	0.7115964082222223
Low ability	Ptrust_1	23	21	0.729764407777778
Low ability	Ptrust_1	23	22	0.7237145311111112
Low ability	Ptrust_1	23	23	0.7392836395555555
Low ability	Ptrust_1	23	24	0.6798371746666666
Low ability	Ptrust_1	23	25	0.7920518424444444
Low ability	Ptrust_1	23	26	0.6799077242222222
Low ability	Ptrust_1	23	27	0.6811564015555556
Low ability	Ptrust_1	23	29	0.7788314618106995
Low ability	Ptrust_1	24	1	0.8544359222222222
Low ability	Ptrust_1	24	2	0.843983724
Low ability	Ptrust_1	24	3	0.7886103333333333
Low ability	Ptrust_1	24	4	0.7446712804444445
Low ability	Ptrust_1	24	5	0.7870809902222223
Low ability	Ptrust_1	24	6	0.8536158346666666
Low ability	Ptrust_1	24	7	0.7308914611111111
Low ability	Ptrust_1	24	8	0.8978289551111112
Low ability	Ptrust_1	24	9	0.8342973888888889
Low ability	Ptrust_1	24	10	0.8928662844444445
Low ability	Ptrust_1	24	11	0.92876459
Low ability	Ptrust_1	24	12	0.8207526824444443
Low ability	Ptrust_1	24	13	0.764616118888889
Low ability	Ptrust_1	24	14	0.9128447535555555
Low ability	Ptrust_1	24	15	0.8262292999999999
Low ability	Ptrust_1	24	16	0.8412385042222222
Low ability	Ptrust_1	24	17	0.7447987008888889
Low ability	Ptrust_1	24	18	0.7349426902222221
Low ability	Ptrust_1	24	19	0.7567447317777778
Low ability	Ptrust_1	24	20	0.7467098282222223
Low ability	Ptrust_1	24	21	0.7661392513333335
Low ability	Ptrust_1	24	22	0.7695014800000001
Low ability	Ptrust_1	24	23	0.763878654888889
Low ability	Ptrust_1	24	24	0.7094483304444444
Low ability	Ptrust_1	24	25	0.8086199333333335
Low ability	Ptrust_1	24	26	0.6994975444444443
Low ability	Ptrust_1	24	27	0.7042084024444445
Low ability	Ptrust_1	24	29	0.7973043582057612
Low ability	Ptrust_1	25	1	0.8549227293333334
Low ability	Ptrust_1	25	2	0.8454826
Low ability	Ptrust_1	25	3	0.7833319597777777
Low ability	Ptrust_1	25	4	0.7110383764444445
Low ability	Ptrust_1	25	5	0.7804505811111112
Low ability	Ptrust_1	25	6	0.8458221671111111
Low ability	Ptrust_1	25	7	0.7441526435555557
Low ability	Ptrust_1	25	8	0.8958167646666667
Low ability	Ptrust_1	25	9	0.8256392944444445
Low ability	Ptrust_1	25	10	0.8585607417777777
Low ability	Ptrust_1	25	11	0.9278501946666667
Low ability	Ptrust_1	25	12	0.8178696586666666
Low ability	Ptrust_1	25	13	0.773853162888889
Low ability	Ptrust_1	25	14	0.8985445615555556
Low ability	Ptrust_1	25	15	0.8180030271111111
Low ability	Ptrust_1	25	16	0.8324765293333333
Low ability	Ptrust_1	25	17	0.7521550982222222
Low ability	Ptrust_1	25	18	0.7258632473333333
Low ability	Ptrust_1	25	19	0.738673291111111
Low ability	Ptrust_1	25	20	0.7341144037777778
Low ability	Ptrust_1	25	21	0.7339250691111111
Low ability	Ptrust_1	25	22	0.7344539851111112
Low ability	Ptrust_1	25	23	0.7456157417777778
Low ability	Ptrust_1	25	24	0.7195339933333332
Low ability	Ptrust_1	25	25	0.7751243186666668
Low ability	Ptrust_1	25	26	0.6946526817777778
Low ability	Ptrust_1	25	27	0.6899371108888889
Low ability	Ptrust_1	25	29	0.7873282938353907
Low ability	Ptrust_1	26	1	0.849451796
Low ability	Ptrust_1	26	2	0.8374797602222221
Low ability	Ptrust_1	26	3	0.7899501895555555
Low ability	Ptrust_1	26	4	0.6807161571111111
Low ability	Ptrust_1	26	5	0.7650047744444445
Low ability	Ptrust_1	26	6	0.8304688726666666
Low ability	Ptrust_1	26	7	0.7258579373333335
Low ability	Ptrust_1	26	8	0.8805982862222222
Low ability	Ptrust_1	26	9	0.8251275577777778
Low ability	Ptrust_1	26	10	0.843520442
Low ability	Ptrust_1	26	11	0.9259794706666665
Low ability	Ptrust_1	26	12	0.7937664815555555
Low ability	Ptrust_1	26	13	0.7771643806666667
Low ability	Ptrust_1	26	14	0.8925679962222222
Low ability	Ptrust_1	26	15	0.8039305051111111
Low ability	Ptrust_1	26	16	0.8072324102222223
Low ability	Ptrust_1	26	17	0.7306364717777778
Low ability	Ptrust_1	26	18	0.7056611684444444
Low ability	Ptrust_1	26	19	0.6958526391111111
Low ability	Ptrust_1	26	20	0.6843536108888889
Low ability	Ptrust_1	26	21	0.7120028420000001
Low ability	Ptrust_1	26	22	0.6968301228888888
Low ability	Ptrust_1	26	23	0.6937688397777778
Low ability	Ptrust_1	26	24	0.7013266222222222
Low ability	Ptrust_1	26	25	0.7592757568888889
Low ability	Ptrust_1	26	26	0.6682196762222222
Low ability	Ptrust_1	26	27	0.6662927173333334
Low ability	Ptrust_1	26	29	0.7682606476049385
Low ability	Ptrust_1	27	1	0.8426429873333334
Low ability	Ptrust_1	27	2	0.8447838555555555
Low ability	Ptrust_1	27	3	0.7833860822222222
Low ability	Ptrust_1	27	4	0.6898114726666668
Low ability	Ptrust_1	27	5	0.7754694591111111
Low ability	Ptrust_1	27	6	0.8432347562222221
Low ability	Ptrust_1	27	7	0.7367937364444445
Low ability	Ptrust_1	27	8	0.8938503091111111
Low ability	Ptrust_1	27	9	0.8207693497777777
Low ability	Ptrust_1	27	10	0.856615802
Low ability	Ptrust_1	27	11	0.9238008657777778
Low ability	Ptrust_1	27	12	0.7998683106666666
Low ability	Ptrust_1	27	13	0.7858253175555556
Low ability	Ptrust_1	27	14	0.8980053333333333
Low ability	Ptrust_1	27	15	0.8268916446666666
Low ability	Ptrust_1	27	16	0.8206893424444445
Low ability	Ptrust_1	27	17	0.7349650706666666
Low ability	Ptrust_1	27	18	0.71892939
Low ability	Ptrust_1	27	19	0.7219643048888887
Low ability	Ptrust_1	27	20	0.7067721973333333
Low ability	Ptrust_1	27	21	0.7142339255555555
Low ability	Ptrust_1	27	22	0.7080160893333333
Low ability	Ptrust_1	27	23	0.7289505353333333
Low ability	Ptrust_1	27	24	0.7136289328888888
Low ability	Ptrust_1	27	25	0.7866336573333332
Low ability	Ptrust_1	27	26	0.6909430053333333
Low ability	Ptrust_1	27	27	0.7018866851111111
Low ability	Ptrust_1	27	29	0.7803467562469136
Low ability	Ptrust_1	28	1	0.8466897646666668
Low ability	Ptrust_1	28	2	0.8504988157777778
Low ability	Ptrust_1	28	3	0.8000198502222222
Low ability	Ptrust_1	28	4	0.7228518037777777
Low ability	Ptrust_1	28	5	0.8185237828888888
Low ability	Ptrust_1	28	6	0.8662956982222222
Low ability	Ptrust_1	28	7	0.7396670137777778
Low ability	Ptrust_1	28	8	0.9124255064444444
Low ability	Ptrust_1	28	9	0.8282575033333334
Low ability	Ptrust_1	28	10	0.8850425193333334
Low ability	Ptrust_1	28	11	0.9277170893333332
Low ability	Ptrust_1	28	12	0.8128812835555556
Low ability	Ptrust_1	28	13	0.7859871964444446
Low ability	Ptrust_1	28	14	0.920936812
Low ability	Ptrust_1	28	15	0.8399993537777778
Low ability	Ptrust_1	28	16	0.8515276960000001
Low ability	Ptrust_1	28	17	0.7652781482222223
Low ability	Ptrust_1	28	18	0.7513200480000001
Low ability	Ptrust_1	28	19	0.7627276726666666
Low ability	Ptrust_1	28	20	0.748039778
Low ability	Ptrust_1	28	21	0.7514168015555556
Low ability	Ptrust_1	28	22	0.74996893
Low ability	Ptrust_1	28	23	0.7551644233333333
Low ability	Ptrust_1	28	24	0.736174398888889
Low ability	Ptrust_1	28	25	0.8264834577777777
Low ability	Ptrust_1	28	26	0.7397467157777777
Low ability	Ptrust_1	28	27	0.7440048557777778
Low ability	Ptrust_1	28	29	0.8051721081316873
Low ability	Ptrust_1	29	1	0.8468600515555557
Low ability	Ptrust_1	29	2	0.8505102364444443
Low ability	Ptrust_1	29	3	0.7854737213333333
Low ability	Ptrust_1	29	4	0.7371950424444443
Low ability	Ptrust_1	29	5	0.8210207308888888
Low ability	Ptrust_1	29	6	0.8662309791111111
Low ability	Ptrust_1	29	7	0.737965168888889
Low ability	Ptrust_1	29	8	0.9125546873333333
Low ability	Ptrust_1	29	9	0.833907720888889
Low ability	Ptrust_1	29	10	0.8845835008888888
Low ability	Ptrust_1	29	11	0.9268108535555556
Low ability	Ptrust_1	29	12	0.8104272984444445
Low ability	Ptrust_1	29	13	0.7774024626666667
Low ability	Ptrust_1	29	14	0.9203898302222223
Low ability	Ptrust_1	29	15	0.8375161335555554
Low ability	Ptrust_1	29	16	0.8610981833333334
Low ability	Ptrust_1	29	17	0.7676151286666667
Low ability	Ptrust_1	29	18	0.7510824253333332
Low ability	Ptrust_1	29	19	0.7919457062222222
Low ability	Ptrust_1	29	20	0.7529509320000001
Low ability	Ptrust_1	29	21	0.7459933944444445
Low ability	Ptrust_1	29	22	0.757772632
Low ability	Ptrust_1	29	23	0.7616650313333334
Low ability	Ptrust_1	29	24	0.7318272786666666
Low ability	Ptrust_1	29	25	0.822086188
Low ability	Ptrust_1	29	26	0.732721555111111
Low ability	Ptrust_1	29	27	0.7494966986666666
Low ability	Ptrust_1	29	29	0.8064853174814814
Low ability	Ptrust_1	30	1	0.8575039597777777
Low ability	Ptrust_1	30	2	0.8473783486666666
Low ability	Ptrust_1	30	3	0.7784146644444444
Low ability	Ptrust_1	30	4	0.7036294722222222
Low ability	Ptrust_1	30	5	0.7926781508888889
Low ability	Ptrust_1	30	6	0.8548759013333332
Low ability	Ptrust_1	30	7	0.7204113575555556
Low ability	Ptrust_1	30	8	0.8953961786666667
Low ability	Ptrust_1	30	9	0.8319292348888889
Low ability	Ptrust_1	30	10	0.8579290393333333
Low ability	Ptrust_1	30	11	0.9275747571111111
Low ability	Ptrust_1	30	12	0.8035862148888889
Low ability	Ptrust_1	30	13	0.7698029115555555
Low ability	Ptrust_1	30	14	0.9120485382222223
Low ability	Ptrust_1	30	15	0.8167685177777777
Low ability	Ptrust_1	30	16	0.8324059377777778
Low ability	Ptrust_1	30	17	0.747062717111111
Low ability	Ptrust_1	30	18	0.7431023333333333
Low ability	Ptrust_1	30	19	0.7575535284444443
Low ability	Ptrust_1	30	20	0.7186563973333334
Low ability	Ptrust_1	30	21	0.7359032953333333
Low ability	Ptrust_1	30	22	0.7209047835555555
Low ability	Ptrust_1	30	23	0.7177082515555555
Low ability	Ptrust_1	30	24	0.7019871066666666
Low ability	Ptrust_1	30	25	0.8026409053333333
Low ability	Ptrust_1	30	26	0.7219869624444444
Low ability	Ptrust_1	30	27	0.6982502446666666
Low ability	Ptrust_1	30	29	0.7877070263292183
Low ability	Ptrust_1	31	1	0.8396709233333333
Low ability	Ptrust_1	31	2	0.8463095837777778
Low ability	Ptrust_1	31	3	0.7808578417777777
Low ability	Ptrust_1	31	4	0.7189801057777778
Low ability	Ptrust_1	31	5	0.784047850888889
Low ability	Ptrust_1	31	6	0.8505350997777779
Low ability	Ptrust_1	31	7	0.7319195197777778
Low ability	Ptrust_1	31	8	0.8941882606666667
Low ability	Ptrust_1	31	9	0.8298921753333333
Low ability	Ptrust_1	31	10	0.8637332377777778
Low ability	Ptrust_1	31	11	0.9282969737777779
Low ability	Ptrust_1	31	12	0.8044693295555555
Low ability	Ptrust_1	31	13	0.7782400186666667
Low ability	Ptrust_1	31	14	0.9101908571111111
Low ability	Ptrust_1	31	15	0.8212496242222223
Low ability	Ptrust_1	31	16	0.8302970917777778
Low ability	Ptrust_1	31	17	0.7377737704444444
Low ability	Ptrust_1	31	18	0.7472241504444445
Low ability	Ptrust_1	31	19	0.7649672813333331
Low ability	Ptrust_1	31	20	0.7269941040000001
Low ability	Ptrust_1	31	21	0.756779636
Low ability	Ptrust_1	31	22	0.7226120473333332
Low ability	Ptrust_1	31	23	0.718104272
Low ability	Ptrust_1	31	24	0.7089993973333333
Low ability	Ptrust_1	31	25	0.8032876388888889
Low ability	Ptrust_1	31	26	0.7209756528888889
Low ability	Ptrust_1	31	27	0.7158531011111111
Low ability	Ptrust_1	31	29	0.7902388720658436
Low ability	Ptrust_1	32	1	0.8481213824444443
Low ability	Ptrust_1	32	2	0.8566356511111111
Low ability	Ptrust_1	32	3	0.7979653657777778
Low ability	Ptrust_1	32	4	0.7643867495555555
Low ability	Ptrust_1	32	5	0.8033954171111111
Low ability	Ptrust_1	32	6	0.8717462711111111
Low ability	Ptrust_1	32	7	0.7566275297777779
Low ability	Ptrust_1	32	8	0.9084573022222222
Low ability	Ptrust_1	32	9	0.8342972566666665
Low ability	Ptrust_1	32	10	0.8918823100000001
Low ability	Ptrust_1	32	11	0.9327871182222222
Low ability	Ptrust_1	32	12	0.8343454384444443
Low ability	Ptrust_1	32	13	0.788523792888889
Low ability	Ptrust_1	32	14	0.921650701111111
Low ability	Ptrust_1	32	15	0.8603576039999999
Low ability	Ptrust_1	32	16	0.8524990406666667
Low ability	Ptrust_1	32	17	0.786329206
Low ability	Ptrust_1	32	18	0.782843696
Low ability	Ptrust_1	32	19	0.7884963813333332
Low ability	Ptrust_1	32	20	0.7879578602222223
Low ability	Ptrust_1	32	21	0.8025872151111111
Low ability	Ptrust_1	32	22	0.7800730146666667
Low ability	Ptrust_1	32	23	0.7523927331111112
Low ability	Ptrust_1	32	24	0.752326282
Low ability	Ptrust_1	32	25	0.8236884513333332
Low ability	Ptrust_1	32	26	0.7672501248888889
Low ability	Ptrust_1	32	27	0.7500899206666666
Low ability	Ptrust_1	32	29	0.8184338450534979
Low ability	Ptrust_1	33	1	0.8429890986666666
Low ability	Ptrust_1	33	2	0.8588373364444445
Low ability	Ptrust_1	33	3	0.8014141906666667
Low ability	Ptrust_1	33	4	0.7976121615555556
Low ability	Ptrust_1	33	5	0.8208739340000001
Low ability	Ptrust_1	33	6	0.8786825008888889
Low ability	Ptrust_1	33	7	0.7816446586666667
Low ability	Ptrust_1	33	8	0.9159697708888889
Low ability	Ptrust_1	33	9	0.8365578055555555
Low ability	Ptrust_1	33	10	0.91722811
Low ability	Ptrust_1	33	11	0.9350086375555554
Low ability	Ptrust_1	33	12	0.8267449055555556
Low ability	Ptrust_1	33	13	0.8021569071111112
Low ability	Ptrust_1	33	14	0.9279909253333334
Low ability	Ptrust_1	33	15	0.8628854642222222
Low ability	Ptrust_1	33	16	0.8684244055555556
Low ability	Ptrust_1	33	17	0.8093441833333334
Low ability	Ptrust_1	33	18	0.7859668464444445
Low ability	Ptrust_1	33	19	0.8213361575555554
Low ability	Ptrust_1	33	20	0.8359400911111111
Low ability	Ptrust_1	33	21	0.8015552182222222
Low ability	Ptrust_1	33	22	0.804184498
Low ability	Ptrust_1	33	23	0.7738938831111111
Low ability	Ptrust_1	33	24	0.770739429111111
Low ability	Ptrust_1	33	25	0.8328340762222223
Low ability	Ptrust_1	33	26	0.7655251677777778
Low ability	Ptrust_1	33	27	0.7726828368888888
Low ability	Ptrust_1	33	29	0.8314453037201649
Low ability	Ptrust_1	34	1	0.8664874373333333
Low ability	Ptrust_1	34	2	0.8577811122222223
Low ability	Ptrust_1	34	3	0.7966232975555556
Low ability	Ptrust_1	34	4	0.7761155684444444
Low ability	Ptrust_1	34	5	0.8201483340000001
Low ability	Ptrust_1	34	6	0.8799922779999999
Low ability	Ptrust_1	34	7	0.7784063157777777
Low ability	Ptrust_1	34	8	0.9130356473333333
Low ability	Ptrust_1	34	9	0.8440588155555555
Low ability	Ptrust_1	34	10	0.9000532531111111
Low ability	Ptrust_1	34	11	0.933260332222222
Low ability	Ptrust_1	34	12	0.8222400033333334
Low ability	Ptrust_1	34	13	0.7901627824444445
Low ability	Ptrust_1	34	14	0.9262464866666668
Low ability	Ptrust_1	34	15	0.8533321677777779
Low ability	Ptrust_1	34	16	0.8611885622222223
Low ability	Ptrust_1	34	17	0.7983302866666667
Low ability	Ptrust_1	34	18	0.7777744691111111
Low ability	Ptrust_1	34	19	0.8088957297777778
Low ability	Ptrust_1	34	20	0.8045310655555555
Low ability	Ptrust_1	34	21	0.773906162
Low ability	Ptrust_1	34	22	0.8154641575555556
Low ability	Ptrust_1	34	23	0.782987346
Low ability	Ptrust_1	34	24	0.7550474528888889
Low ability	Ptrust_1	34	25	0.8365807808888889
Low ability	Ptrust_1	34	26	0.7484704793333333
Low ability	Ptrust_1	34	27	0.7468264022222222
Low ability	Ptrust_1	34	29	0.8247387676296296
Low ability	Ptrust_1	35	1	0.8546779326666667
Low ability	Ptrust_1	35	2	0.8522116264444444
Low ability	Ptrust_1	35	3	0.7932152268888889
Low ability	Ptrust_1	35	4	0.755855432888889
Low ability	Ptrust_1	35	5	0.8142479646666668
Low ability	Ptrust_1	35	6	0.8786644535555554
Low ability	Ptrust_1	35	7	0.7629669104444444
Low ability	Ptrust_1	35	8	0.9127955666666666
Low ability	Ptrust_1	35	9	0.8439121097777776
Low ability	Ptrust_1	35	10	0.8937361257777777
Low ability	Ptrust_1	35	11	0.9318309539999999
Low ability	Ptrust_1	35	12	0.8188499655555557
Low ability	Ptrust_1	35	13	0.7975680742222222
Low ability	Ptrust_1	35	14	0.9226548135555556
Low ability	Ptrust_1	35	15	0.8513934351111111
Low ability	Ptrust_1	35	16	0.8563023228888889
Low ability	Ptrust_1	35	17	0.7769433706666667
Low ability	Ptrust_1	35	18	0.7695736935555555
Low ability	Ptrust_1	35	19	0.7911662204444445
Low ability	Ptrust_1	35	20	0.7692081213333334
Low ability	Ptrust_1	35	21	0.7589909995555555
Low ability	Ptrust_1	35	22	0.7932066228888889
Low ability	Ptrust_1	35	23	0.7745973724444443
Low ability	Ptrust_1	35	24	0.7394505764444445
Low ability	Ptrust_1	35	25	0.8404232768888887
Low ability	Ptrust_1	35	26	0.7487127997777777
Low ability	Ptrust_1	35	27	0.7382014006666667
Low ability	Ptrust_1	35	29	0.8163465692510287
Low ability	Ptrust_1	36	1	0.8567332259999999
Low ability	Ptrust_1	36	2	0.8506165608888888
Low ability	Ptrust_1	36	3	0.8000270706666667
Low ability	Ptrust_1	36	4	0.7377250059999999
Low ability	Ptrust_1	36	5	0.8062731904444446
Low ability	Ptrust_1	36	6	0.8731032280000001
Low ability	Ptrust_1	36	7	0.7601327153333334
Low ability	Ptrust_1	36	8	0.9068374022222222
Low ability	Ptrust_1	36	9	0.8414798826666666
Low ability	Ptrust_1	36	10	0.8786949606666666
Low ability	Ptrust_1	36	11	0.931678821111111
Low ability	Ptrust_1	36	12	0.8267146664444445
Low ability	Ptrust_1	36	13	0.7856201944444444
Low ability	Ptrust_1	36	14	0.9200815086666667
Low ability	Ptrust_1	36	15	0.8585239142222222
Low ability	Ptrust_1	36	16	0.8456730148888889
Low ability	Ptrust_1	36	17	0.7511492657777779
Low ability	Ptrust_1	36	18	0.7600734111111112
Low ability	Ptrust_1	36	19	0.7696373297777779
Low ability	Ptrust_1	36	20	0.7292254155555554
Low ability	Ptrust_1	36	21	0.7497022208888889
Low ability	Ptrust_1	36	22	0.7706383953333334
Low ability	Ptrust_1	36	23	0.7573557788888888
Low ability	Ptrust_1	36	24	0.7280440013333335
Low ability	Ptrust_1	36	25	0.8383152244444444
Low ability	Ptrust_1	36	26	0.7370806248888888
Low ability	Ptrust_1	36	27	0.7295434415555556
Low ability	Ptrust_1	36	29	0.8074326100823044
Low ability	Ptrust_1	37	1	0.8520476057777778
Low ability	Ptrust_1	37	2	0.8519968779999999
Low ability	Ptrust_1	37	3	0.8111478273333333
Low ability	Ptrust_1	37	4	0.7582694997777777
Low ability	Ptrust_1	37	5	0.8084506340000001
Low ability	Ptrust_1	37	6	0.8727152248888889
Low ability	Ptrust_1	37	7	0.761417854
Low ability	Ptrust_1	37	8	0.9110082644444444
Low ability	Ptrust_1	37	9	0.8410230548888888
Low ability	Ptrust_1	37	10	0.8845588615555556
Low ability	Ptrust_1	37	11	0.9285402046666666
Low ability	Ptrust_1	37	12	0.8305347173333334
Low ability	Ptrust_1	37	13	0.7973590891111111
Low ability	Ptrust_1	37	14	0.9219481173333333
Low ability	Ptrust_1	37	15	0.8751510657777777
Low ability	Ptrust_1	37	16	0.842360415111111
Low ability	Ptrust_1	37	17	0.7616365762222223
Low ability	Ptrust_1	37	18	0.7635831324444444
Low ability	Ptrust_1	37	19	0.7812462966666667
Low ability	Ptrust_1	37	20	0.7363496555555554
Low ability	Ptrust_1	37	21	0.757025956888889
Low ability	Ptrust_1	37	22	0.7563894879999999
Low ability	Ptrust_1	37	23	0.7483727106666667
Low ability	Ptrust_1	37	24	0.7308001642222224
Low ability	Ptrust_1	37	25	0.834591087111111
Low ability	Ptrust_1	37	26	0.7603041077777778
Low ability	Ptrust_1	37	27	0.7515766684444444
Low ability	Ptrust_1	37	29	0.812237228074074
Low ability	Ptrust_1	38	1	0.8567777915555554
Low ability	Ptrust_1	38	2	0.85698055
Low ability	Ptrust_1	38	3	0.8227047437777778
Low ability	Ptrust_1	38	4	0.7633072508888888
Low ability	Ptrust_1	38	5	0.8153275388888889
Low ability	Ptrust_1	38	6	0.8710160157777778
Low ability	Ptrust_1	38	7	0.7775054944444445
Low ability	Ptrust_1	38	8	0.9125052006666666
Low ability	Ptrust_1	38	9	0.841655798
Low ability	Ptrust_1	38	10	0.8899101715555556
Low ability	Ptrust_1	38	11	0.9294003917777779
Low ability	Ptrust_1	38	12	0.8333964497777778
Low ability	Ptrust_1	38	13	0.7897336011111111
Low ability	Ptrust_1	38	14	0.9256288822222221
Low ability	Ptrust_1	38	15	0.8684215037777777
Low ability	Ptrust_1	38	16	0.8511549286666665
Low ability	Ptrust_1	38	17	0.7666045315555555
Low ability	Ptrust_1	38	18	0.7733279451111111
Low ability	Ptrust_1	38	19	0.7999628815555555
Low ability	Ptrust_1	38	20	0.7462951346666666
Low ability	Ptrust_1	38	21	0.772946138888889
Low ability	Ptrust_1	38	22	0.7774188486666667
Low ability	Ptrust_1	38	23	0.7641959700000002
Low ability	Ptrust_1	38	24	0.7437247255555556
Low ability	Ptrust_1	38	25	0.8269286739999999
Low ability	Ptrust_1	38	26	0.7786186873333333
Low ability	Ptrust_1	38	27	0.7725954908888889
Low ability	Ptrust_1	38	29	0.8195572348559672
Medium ability	Ptrust_2	1	1	0.8604206964444444
Medium ability	Ptrust_2	1	2	0.8569813173333333
Medium ability	Ptrust_2	1	3	0.824261554888889
Medium ability	Ptrust_2	1	4	0.7904853468888889
Medium ability	Ptrust_2	1	5	0.8428228584444445
Medium ability	Ptrust_2	1	6	0.8932739293333333
Medium ability	Ptrust_2	1	7	0.7493547835555555
Medium ability	Ptrust_2	1	8	0.9337036222222221
Medium ability	Ptrust_2	1	9	0.8475290124444445
Medium ability	Ptrust_2	1	10	0.9369651035555555
Medium ability	Ptrust_2	1	11	0.9330535991111111
Medium ability	Ptrust_2	1	12	0.8377469546666667
Medium ability	Ptrust_2	1	13	0.808183670888889
Medium ability	Ptrust_2	1	14	0.9195684928888889
Medium ability	Ptrust_2	1	15	0.8842356957777778
Medium ability	Ptrust_2	1	16	0.882304098
Medium ability	Ptrust_2	1	17	0.8115413544444445
Medium ability	Ptrust_2	1	18	0.7791354064444445
